Latitude,Longitude,LeadLevel,Time,SalesPrice,LoanAmount,CensusBlockLeadMean,InServiceLine,DistToBoundary,ExpectedLead_025km,ExpectedLead_400km
43.010837,-83.632477,0.01198315,6422,90000,90000,0.001,0,575.1136371,0.001,0.013849712
43.004461,-83.642121,0.014206449,6574,0,0,0.003,1,132.7590468,0.004705882,0.013848653
42.985773,-83.650662,0.013456906,6561,12000,12000,0.001,0,784.7390538,0,0.013847962
42.99722,-83.691643,0.010867836,6230,9000,9000,0.0034,1,5779.908112,0.004,0.013846929
43.069687,-83.695951,0.015792192,6657,0,0,0.000666667,1,2147.179321,0.001347826,0.013842916
42.97596,-83.661189,0.013639154,6749,0,0,0,0,2197.957361,0,0.013837703
43.048875,-83.703228,0.01557618,6279,2500,2500,0.017166667,1,8061.928921,0.014066667,0.013837375
43.014934,-83.673581,0.018110849,6106,70000,70000,0.022419355,1,8789.918414,0.0065,0.013828571
43.068035,-83.730844,0.014720798,6651,245,245,0.0011875,1,677.7437662,0.001255319,0.013817572
43.032336,-83.660565,0.013585112,6328,0,0,0.007333333,1,6670.083579,0.005611111,0.013814151
43.004957,-83.640092,0.011041584,6422,10400,10400,0.001333333,1,284.7784467,0.001634146,0.013810967
43.07072,-83.72976,0.014809859,6559,2001,2001,0.0014,1,974.6593528,0.000797619,0.013807162
43.040287,-83.709348,0.011750272,6246,3000,3000,0.004,1,6365.851683,0.004470588,0.013805445
43.037307,-83.662642,0.016918859,6716,1000,1000,0.0172,1,5868.42266,0.008362069,0.013800974
43.009096,-83.638033,0.010099432,6365,0,0,0.000857143,1,776.6497979,0.000904762,0.013799915
43.067393,-83.724979,0.016598958,6574,0,0,0.000230769,1,2243.125979,0.007112245,0.013799508
43.057108,-83.691431,0.016144044,6477,0,0,0.005,1,6760.306675,0.00285,0.013792934
43.070267,-83.725034,0.016324253,6517,0,0,0.000596774,1,1795.132026,0.0049375,0.013788213
43.034722,-83.700172,0.01274241,6238,4300,4300,0.004,1,8751.116869,0.003,0.013784521
43.0707,-83.696892,0.015734207,6538,0,0,0,1,1771.823198,0.00134375,0.013781902
42.999927,-83.675686,0.012216079,6313,3000,3000,0.00816,1,6584.804686,0.002609756,0.013779898
43.072144,-83.697584,0.01414116,6586,0,0,0.002,1,1241.099229,0.001148936,0.013766352
43.068598,-83.731692,0.016795226,6574,0,0,0,1,452.6911291,0.001116279,0.013763394
43.06989,-83.732311,0.017765821,6484,5100,5100,0.002666667,1,290.8126673,0.00123913,0.013760112
43.074666,-83.720056,0.017345723,6525,0,0,0.019727273,1,807.2406537,0.014921569,0.013758211
43.06989,-83.732311,0.017800526,6482,0,0,0.002666667,1,290.8126673,0.00123913,0.013756914
42.998793,-83.727427,0.010945596,6119,35000,35000,0.082583333,1,1964.83958,0.007,0.013755102
43.066992,-83.722169,0.016789785,6574,0,0,5.00E-04,1,2992.883381,0.021252874,0.013752638
43.017386,-83.659163,0.015532376,6306,0,0,0.011313869,1,6292.927325,0.025899371,0.013750091
42.997505,-83.72851,0.009873131,6132,4130,4130,0.0054,1,1445.954873,0.007,0.01375
43.065541,-83.698048,0.0154755,6574,0,0,0.001,1,3643.708158,0.045827586,0.013749399
43.071123,-83.697204,0.015407478,6574,0,0,0.000571429,1,1615.625014,0.001236842,0.013748578
43.063766,-83.723411,0.013544251,6295,0,0,0.003789474,1,2652.367839,0.009709091,0.013744422
43.0674,-83.69637,0.019020267,6532,5000,5000,0,1,2977.618053,0.05368,0.013742683
43.051843,-83.695951,0.015564827,6303,6000,6000,0,1,8648.379386,0.008346154,0.013741644
43.067801,-83.71916,0.016832804,6614,26000,26000,0.019727273,1,2853.720744,0.017724638,0.013741059
43.066766,-83.718117,0.017000004,6636,0,0,0.0045,1,3193.643051,0.017597222,0.013740717
43.033926,-83.646297,0.013066904,6432,14000,14000,0.000571429,1,2866.826506,0.003464789,0.013737988
43.004447,-83.642535,0.015322205,6559,5000,5000,0.003,1,133.4798137,0.00482716,0.013731969
43.069743,-83.691907,0.014532462,6698,10385,10385,0.002375,1,2153.749099,0.005677419,0.013725166
43.069743,-83.691907,0.014532462,6698,0,0,0.002375,1,2153.749099,0.005677419,0.013725166
42.975657,-83.674253,0.013436564,6303,5000,5000,0,0,2265.802146,0,0.013721911
43.061225,-83.70005,0.022970627,6534,0,0,0.010666667,1,5202.792235,0.114729167,0.01372164
43.010131,-83.724866,0.01621294,6121,1000,1000,0.010625,1,3403.706546,0.004,0.013713178
43.007773,-83.643102,0.018089975,6429,2900,2900,0.000266667,1,1351.915692,0.15785567,0.013708065
42.998568,-83.635606,0.011443216,6348,0,0,0.001,0,2103.408919,0.000666667,0.013701165
43.048035,-83.764368,0.012448235,6239,21000,21000,0.003,0,7735.54096,0,0.013696629
43.050896,-83.715787,0.016615874,6299,0,0,0.0565,1,4715.005406,0.013942857,0.013694206
43.071419,-83.695131,0.015384933,6722,0,0,0,1,1521.622334,0.00165625,0.013691055
43.066667,-83.716653,0.016373792,6660,0,0,0.002,1,3222.679961,0.001894737,0.013688143
43.074559,-83.722953,0.016787078,6656,1000,1000,0.001142857,1,570.9625477,0.003428571,0.013684937
43.063753,-83.750381,0.024260411,6597,5000,5000,0,0,3508.000558,0,0.013679868
43.063753,-83.750381,0.024260411,6684,0,0,0,0,3508.000558,0,0.013679868
43.013783,-83.668875,0.012722507,6328,0,0,0.006097561,1,7480.368894,0.006924528,0.013676325
43.059957,-83.696549,0.015169255,6674,5000,5000,0.001714286,1,5688.172044,0.009586957,0.01367476
43.042551,-83.632978,0.011585187,6401,38500,38500,0,0,756.2116021,0.002,0.013674011
42.990737,-83.688222,0.008342451,6258,0,0,0.000923077,1,3365.117789,0.003603448,0.013666246
43.024542,-83.708183,0.021795326,6225,0,0,0,1,5676.915023,0.065777778,0.013664882
42.9907,-83.688596,0.008703467,6238,60000,60000,0.004,1,3357.818576,0.003724138,0.013663694
43.069302,-83.692276,0.014769914,6666,0,0,0.001857143,1,2311.96249,0.005677419,0.013656724
43.069302,-83.692276,0.014769914,6574,0,0,0.001857143,1,2311.96249,0.005677419,0.013656724
42.987219,-83.700406,0.009917392,6262,3780,3780,0.008727273,1,2222.499343,0.00862069,0.01365565
43.033495,-83.656965,0.012426054,6614,20000,20000,0.002545455,1,5704.39338,0.003883721,0.013653725
43.061518,-83.698237,0.015256192,6574,0,0,0.0025,1,5108.166016,0.102425926,0.013641924
43.013276,-83.668591,0.012914969,6330,129900,129900,0.00937931,1,7326.728199,0.006755435,0.013636745
43.039228,-83.66688,0.017904166,6574,0,0,0.0326,1,6045.608778,0.0125,0.0136342
43.018109,-83.658427,0.013049317,6302,0,0,0.009098361,1,6265.398942,0.009067093,0.013632889
42.982186,-83.66987,0.013388948,6279,0,0,0.004466667,1,91.64979522,0.017293103,0.013632658
43.007087,-83.640686,0.011619077,6400,0,0,0.001857143,1,1068.316055,0.001306931,0.013631473
42.984817,-83.658302,0.008861713,6279,7000,7000,0.007121212,1,1005.943863,0.002505376,0.013622937
43.045167,-83.695799,0.01556398,6300,3500,3500,0.014428571,1,10023.67818,0.009958333,0.013620911
43.069465,-83.720592,0.016848122,6544,0,0,0.000555556,1,2374.904155,0.002035714,0.0136193
43.01666,-83.663141,0.019735937,6302,42000,42000,0.023583333,1,6833.362076,0.017047619,0.0136192
43.036104,-83.659871,0.013376962,6566,0,0,0.006,1,5896.435274,0.006272727,0.013613933
43.068035,-83.730844,0.015073532,6467,900,900,0.0011875,1,677.7437662,0.001282609,0.01361337
43.066411,-83.716002,0.015858682,6649,72726,72726,0.013,1,3317.329285,0.005961538,0.013606307
43.016384,-83.662913,0.014475193,6302,7947,7947,0.023583333,1,6720.586065,0.018254335,0.013603023
43.038494,-83.628126,0.012893764,6610,21500,21500,0,0,2058.144397,0,0.013600212
43.068121,-83.697463,0.015423766,6622,0,0,0,1,2707.63125,0.0025,0.013598701
43.063733,-83.692405,0.014883802,6574,0,0,0,1,4340.091129,0.000541667,0.013598569
43.069733,-83.720479,0.016979992,6534,0,0,0.000555556,1,2273.051112,0.001955056,0.013597347
43.036109,-83.660022,0.013492655,6574,0,0,0.006,1,5911.679523,0.00625,0.013596076
43.018561,-83.662493,0.013665631,6308,6200,6200,0.006259259,1,7200.142343,0.009818519,0.013594058
43.008287,-83.636997,0.009845205,6422,0,0,0.000851852,1,508.9284461,0.002179245,0.013589369
43.068702,-83.721522,0.015838611,6624,0,0,0.004818182,1,2534.447073,0.014342342,0.01358915
42.989546,-83.646331,0.013122484,6574,0,0,0,1,12.98018216,0.001037037,0.013588982
43.022941,-83.657879,0.011191975,6328,33000,33000,0.000631579,1,6098.757147,0.01460355,0.013584235
43.068035,-83.730844,0.015080894,6462,900,900,0.0011875,1,677.7437662,0.001282609,0.013581179
42.99011,-83.647352,0.012787825,6601,3000,3000,0.00075,1,246.0841001,0.001067797,0.013579071
43.017783,-83.662804,0.018797892,6309,38500,38500,0.043315789,1,7052.192903,0.00906,0.013576578
43.071457,-83.692906,0.014177055,6574,0,0,0.001666667,1,1522.618038,0.002142857,0.013574937
43.040758,-83.663735,0.016023844,6608,0,0,0.014,1,5058.064195,0.050532468,0.013565184
43.069464,-83.720782,0.016588439,6614,7500,7500,0.000555556,1,2362.557269,0.001942529,0.013563126
43.0674,-83.69637,0.018994531,6548,0,0,0,1,2977.618053,0.051846154,0.013561629
42.997966,-83.689558,0.009263749,6233,900,900,0.0105,1,6016.6888,0.0036,0.013560949
43.043611,-83.710258,0.012872155,6264,4550,4550,0.241416667,1,6147.795231,0.0045,0.013559824
43.038473,-83.708528,0.014491502,6266,500,500,0.03275,1,6584.391633,0.009241379,0.013558345
42.961356,-83.728938,0.021515965,6352,53900,53900,0.004,0,1125.485174,0.001333333,0.01355574
43.067311,-83.71336,0.016380285,6610,4000,4000,0.001333333,1,2994.811796,0.002852941,0.013555593
43.067311,-83.71336,0.016380285,6574,0,0,0.001333333,1,2994.811796,0.002852941,0.013555593
43.059957,-83.696323,0.01557081,6464,0,0,0.001714286,1,5689.681451,0.009630952,0.013551924
43.068994,-83.720605,0.016766165,6658,0,0,0.004818182,1,2536.086608,0.013978723,0.013550783
43.014644,-83.637389,0.009791209,6659,0,0,0.002074074,1,688.1752825,0.000727273,0.013550089
42.983842,-83.688588,0.008684959,6140,1000,1000,0.285111111,1,863.0752058,0,0.01354902
43.043955,-83.673358,0.009379329,6233,1000,1000,0,1,6552.685154,0.001666667,0.013543676
43.063268,-83.722241,0.013416376,6299,0,0,0,1,2963.676644,0.003083333,0.01354357
43.070734,-83.729387,0.015379386,6484,3400,3400,0.0014,1,1074.357258,0.00124,0.013540808
43.057506,-83.729724,0.012926342,6295,500,500,9.00E-04,1,1033.797321,0.002140845,0.013540622
43.053651,-83.688626,0.014054203,6670,0,0,0.002,1,8038.493028,0.002210526,0.013538677
43.007087,-83.640686,0.011541726,6448,12000,12000,0.001857143,1,1068.316055,0.001298077,0.013535952
43.00719,-83.639214,0.010677306,6484,13250,13250,0.0076875,1,1085.13519,0.00245082,0.01353478
43.000829,-83.723674,0.031987139,6131,0,0,0.00125,1,3210.364388,0.004,0.013533679
43.066953,-83.714612,0.016955169,6538,4000,4000,0.000857143,1,3122.68802,0.001282051,0.013522346
43.007822,-83.641365,0.012916929,6420,15000,15000,0.000266667,1,1345.348985,0.001,0.013522191
43.034505,-83.658023,0.012444858,6574,0,0,0.0016,1,5998.892616,0.002465116,0.013520298
43.068234,-83.721827,0.016810172,6413,16000,16000,0.001473684,1,2668.271978,0.016175258,0.013519101
43.07042,-83.729759,0.015268048,6482,0,0,0.0014,1,974.1137469,0.001235294,0.013512891
43.01711,-83.705595,0.040736505,6230,0,0,0.038944444,1,6753.675022,0.0055,0.013512195
43.046721,-83.714822,0.013617239,6260,2020,2020,0.003,1,4951.655428,0.0014375,0.01350192
43.049672,-83.727315,0.014155384,6253,0,0,0.004181818,1,1628.185377,0.002142857,0.013498851
43.056877,-83.686174,0.013816183,6574,0,0,0,1,6879.453015,0.002142857,0.013494295
43.074075,-83.719232,0.022731032,6629,0,0,0.019727273,1,741.3401412,0.0136375,0.013488921
43.044259,-83.705529,0.012975858,6247,3000,3000,0.001,1,7416.521795,0.007941176,0.013485525
43.044623,-83.718202,0.014272534,6266,0,0,0.011,1,4032.440518,0.0044,0.013482617
42.998249,-83.689201,0.011450007,6106,8250,8250,0.0105,1,6113.750768,0.006,0.013473684
43.069742,-83.719794,0.017483519,6601,0,0,0.000555556,1,2207.191667,0.002253333,0.013470442
43.071367,-83.729536,0.01462616,6636,7000,7000,0.002666667,1,1036.261083,0.000839506,0.013467368
43.059191,-83.713397,0.012665278,6261,0,0,0.022142857,1,5246.043152,0.009259259,0.013466743
42.996222,-83.655251,0.010512641,6297,0,0,0.00125,1,2594.463505,0.003342857,0.013463673
43.002314,-83.695128,0.009409952,6240,0,0,0.0014,1,7701.030826,0,0.013458638
43.059671,-83.711361,0.013446644,6236,3300,3300,0.001888889,1,5774.679296,0.020090909,0.013456321
43.020745,-83.663505,0.013176476,6301,42000,42000,0.00275,1,7608.735618,0.005067961,0.013454367
43.068573,-83.72802,0.017117565,6601,3500,3500,0.000596774,1,1433.760535,0.000918367,0.013450534
43.00911,-83.637424,0.010124362,6450,0,0,0.000857143,1,613.6873246,0.0022,0.013445955
43.06865,-83.722422,0.01746876,6436,25000,25000,0.004818182,1,2477.266492,0.004571429,0.013437883
43.062327,-83.696708,0.016153144,6446,3000,3000,0.019888889,1,4823.635351,0.00815625,0.013430432
43.03553,-83.637335,0.008698856,6667,18000,18000,0.005448276,1,506.6302102,0.002317992,0.013428942
43.037046,-83.629305,0.012628415,6345,0,0,0,0,1656.41915,0,0.013424918
43.017366,-83.66147,0.011956778,6328,53000,53000,0.007333333,1,6695.010212,0.025102778,0.013424121
43.070876,-83.72182,0.015962256,6705,0,0,0.000166667,1,1778.008031,0.003882353,0.013416375
43.036739,-83.661546,0.014592553,6574,0,0,0.003,1,5893.664299,0.0101,0.013413168
43.004815,-83.664411,0.013434387,6321,0,0,0.001642857,1,5392.952407,0.015767857,0.013405405
43.042559,-83.633998,0.011026138,6691,0,0,0,0,497.4544703,0.0012,0.013404372
43.02661,-83.66781,0.014236767,6302,0,0,0.024,1,8654.806101,0.019017857,0.013397026
43.051735,-83.719866,0.012977034,6258,3500,3500,0.003571429,1,3628.891794,0.004794118,0.013392918
43.017093,-83.661656,0.014871849,6317,0,0,0.007333333,1,6657.681403,0.030569966,0.01339207
43.018893,-83.656671,0.010778936,6299,19000,19000,0.006079365,1,5786.52999,0.008403941,0.013391211
43.073311,-83.720325,0.016723827,6715,8000,8000,0.002894737,1,1144.788563,0.011886598,0.013390754
42.992715,-83.659817,0.009003447,6279,6000,6000,0.002434783,1,2142.728549,0.004783133,0.01338991
43.026646,-83.666283,0.013791237,6309,0,0,0.008529412,1,8246.335921,0.0272,0.013388179
43.066735,-83.708899,0.016491911,6596,1000,1000,0.008923077,1,3213.926661,0.003933333,0.013388166
43.072453,-83.714427,0.015369018,6530,13500,13500,0.00384,1,1118.657382,0.004235294,0.013384251
43.073505,-83.721287,0.016279768,6695,500,500,0.006,1,1146.678319,0.012159091,0.013380117
43.058763,-83.692857,0.014776703,6614,0,0,0.002,1,6147.826523,0.046277778,0.013374401
43.063236,-83.692403,0.014715666,6516,0,0,0.001,1,4521.179434,0.001307692,0.013373479
43.056068,-83.690011,0.015107935,6574,0,0,0.002,1,7148.674322,0.00325,0.013371712
42.961322,-83.728291,0.020032835,6551,168276,168276,0.004,0,1286.023964,0.002,0.013365455
42.961322,-83.728291,0.020032835,6653,48500,48500,0.004,0,1286.023964,0.002,0.013365455
43.009557,-83.675905,0.012301271,6293,500,500,0.004972222,1,8697.066627,0.007166667,0.013364081
43.07296,-83.72687,0.016339585,6574,0,0,0.002666667,1,796.5032239,0.000933333,0.013361798
43.009096,-83.638033,0.009927651,6477,0,0,0.000857143,1,776.6497979,0.000865169,0.013356977
43.034002,-83.657405,0.012565091,6391,0,0,0,1,5829.675707,0.003,0.013352028
43.074713,-83.731624,0.017788525,6484,6000,6000,0.002666667,1,111.8750384,0.002031915,0.013350245
43.036847,-83.656822,0.012416434,6574,0,0,0.002666667,1,5348.359293,0.007106383,0.013348307
43.055447,-83.68679,0.013854024,6546,0,0,0.0035,1,7396.358552,0.002416667,0.013343169
43.009648,-83.674467,0.012957248,6310,5000,5000,0.0025,1,8331.556233,0.011868852,0.013343079
42.99188,-83.658754,0.009714874,6297,0,0,0.082,1,1732.3804,0.003034483,0.013341574
43.039279,-83.663618,0.015690449,6674,0,0,0,1,5441.546517,0.040567568,0.013338606
43.070428,-83.721858,0.016098354,6649,0,0,0.003133333,1,1919.861651,0.003405172,0.013332362
43.073326,-83.721285,0.016145505,6617,0,0,0.006,1,1183.523963,0.011695652,0.013331063
43.030749,-83.636552,0.008250732,6734,0,0,0.000642857,1,270.1982207,0.005783333,0.013326287
43.068994,-83.720605,0.01715531,6454,5000,5000,0.004818182,1,2536.086608,0.01508046,0.013326103
43.058157,-83.697279,0.015435379,6310,0,0,0.02448,1,6339.098537,0.00926087,0.013325529
42.982192,-83.66938,0.012860227,6281,0,0,0.004466667,1,91.42621564,0.018425926,0.013322309
43.061516,-83.695943,0.016103378,6435,0,0,0.0035,1,5124.220215,0.006581395,0.013322116
43.036862,-83.656954,0.012365143,6705,6500,6500,0.002666667,1,5354.068237,0.007041667,0.013319915
43.073158,-83.715446,0.016400855,6630,0,0,0.000954545,1,859.6145841,0.004443182,0.013319313
43.004917,-83.659896,0.012458905,6304,15000,15000,0.0066,1,4190.325543,0.003015385,0.013317067
42.961356,-83.728938,0.020235445,6737,34000,34000,0.004,0,1125.485174,0.001333333,0.013316583
43.06817,-83.719141,0.016709893,6422,894,894,0.019727273,1,2720.545322,0.020948276,0.013316526
43.036041,-83.669354,0.008584984,6233,0,0,0.0075,1,7339.616884,0.015142857,0.013310083
43.040971,-83.662765,0.016732219,6645,2500,2500,0.014,1,4825.049893,0.038026316,0.013304394
42.983198,-83.664188,0.012918948,6306,8888,8888,0.0036,1,444.2738017,0.012033898,0.013301913
43.072726,-83.71629,0.016475119,6611,0,0,0.001583333,1,1015.299533,0.005229885,0.01329735
43.038516,-83.630476,0.012419945,6546,39500,39500,0,0,1449.090478,0,0.01329487
43.072993,-83.720323,0.016722859,6672,38000,38000,0.002894737,1,1228.233973,0.010796296,0.013292553
43.035569,-83.638992,0.00890147,6656,32500,32500,0.001526316,1,948.9577018,0.004696296,0.0132903
43.01567,-83.637373,0.009953066,6449,0,0,0.000538462,1,670.5330875,0.000547945,0.013287105
43.03796,-83.640351,0.009856602,6554,0,0,0.001869565,1,1193.088744,0.002669173,0.013282978
43.073641,-83.714859,0.016605005,6574,0,0,0.00384,1,684.8081459,0.00322619,0.013280796
43.029726,-83.66092,0.014197219,6331,0,0,0.018,1,6791.285024,0.008433735,0.013279953
43.011755,-83.673426,0.011708299,6278,501,501,0.0031875,1,8290.806273,0.015315789,0.01327731
43.02712,-83.656919,0.011150943,6328,4809,4809,0,1,5739.737687,0.000825,0.013273201
42.99173,-83.690475,0.011235278,6250,3500,3500,0.001,1,3763.436051,0.012586207,0.013272854
43.014599,-83.667047,0.012193701,6335,34101,34101,0.005928571,1,7208.879565,0.00748659,0.013270471
43.037218,-83.660475,0.013819463,6482,500,500,0.017857143,1,5603.217133,0.00944898,0.013262439
43.073937,-83.713755,0.016619767,6632,400,400,0.0094,1,579.2213351,0.005939394,0.013260635
43.073937,-83.713755,0.016619767,6574,0,0,0.0094,1,579.2213351,0.005939394,0.013260635
43.068397,-83.711225,0.016917741,6538,0,0,0.001333333,1,2603.441182,0.001228571,0.013259043
42.993184,-83.674704,0.012809235,6323,3000,3000,0.0189,1,4122.93104,0.005979592,0.013258455
43.036149,-83.640042,0.00956715,6722,0,0,0.001526316,1,1171.667249,0.003426829,0.013255238
43.012913,-83.66984,0.012228759,6295,0,0,0.00937931,1,7567.141689,0.007308411,0.013253308
43.071456,-83.714828,0.016641251,6744,0,0,0.00384,1,1481.171967,0.00471831,0.013252661
43.015465,-83.640006,0.010478299,6650,75000,75000,0.000578947,1,1376.900531,0.001088235,0.013247386
43.058324,-83.726027,0.012386064,6299,4400,4400,0.0016875,1,2024.931487,0.001076923,0.013243926
43.015113,-83.639769,0.010576848,6685,0,0,0.000578947,1,1318.149073,0.001224138,0.013241475
42.98391,-83.662083,0.011952036,6286,15637,15637,0.005454545,1,696.3892275,0.008736842,0.013234532
43.072643,-83.71545,0.016422643,6712,14000,14000,0.001583333,1,1047.29245,0.004176471,0.013233822
43.069901,-83.712179,0.016610008,6524,0,0,0.000166667,1,2053.356262,0.003609756,0.013232474
43.028488,-83.66296,0.013208967,6317,0,0,0.040636364,1,7345.20728,0.021345238,0.013225517
42.96154,-83.731706,0.021042046,6644,35000,35000,0.004,0,468.3226938,0,0.013224768
43.016882,-83.720978,0.011366367,6210,0,0,0.031666667,1,3100.591967,0.0015,0.013218121
43.063753,-83.750381,0.02536171,6427,477,477,0,0,3508.000558,0,0.013212831
43.064603,-83.684091,0.013906222,6554,0,0,0.01,1,4059.252466,0.0062,0.013212815
42.991727,-83.730333,0.008588028,6170,0,0,0.002090909,1,722.2796333,0.011,0.01321097
43.066096,-83.708328,0.01628524,6644,0,0,0.008923077,1,3447.975874,0.003465116,0.013209184
43.073326,-83.721285,0.016465675,6419,20000,20000,0.006,1,1183.523963,0.005694118,0.013206755
43.071611,-83.722264,0.016279457,6589,0,0,0.000166667,1,1485.780055,0.00374359,0.013205715
43.003827,-83.659206,0.011999636,6302,29000,29000,0.0033,1,3993.401131,0.003090909,0.013201347
43.031431,-83.639099,0.009428119,6642,35000,35000,0.0043,1,943.3634807,0.006822785,0.013195323
43.074315,-83.711011,0.01656866,6632,4200,4200,0.001363636,1,447.1313576,0.003824561,0.013194644
43.074315,-83.711011,0.01656866,6574,0,0,0.001363636,1,447.1313576,0.003824561,0.013194644
42.982926,-83.661276,0.012280593,6331,7925,7925,0.0036,1,333.3045241,0.008347368,0.013188725
43.042253,-83.696707,0.022352384,6244,0,0,0.069,1,9759.136306,0.011555556,0.013186283
43.039105,-83.663035,0.015331337,6614,0,0,0.000666667,1,5394.057711,0.040520548,0.013185227
43.032127,-83.64075,0.011449051,6574,0,0,0.00025,1,1377.019724,0.04023913,0.01318233
42.963954,-83.709343,0.016177849,6364,73500,73500,0,0,3778.945773,0.000666667,0.01317679
43.070602,-83.713085,0.015782661,6653,0,0,0.001333333,1,1796.012203,0.005793103,0.013174324
42.961773,-83.729667,0.021628064,6380,74800,74800,0.004,0,882.7796334,0.001333333,0.013174112
43.038942,-83.640371,0.010120738,6701,30000,30000,0.0009375,1,1194.067567,0.00175,0.013174016
43.069276,-83.724132,0.018005297,6344,9924,9924,0.019642857,1,2168.569652,0.004544304,0.013161195
42.989497,-83.701811,0.010868052,6244,4000,4000,0.037926829,1,3058.491615,0.017861111,0.013154397
43.004473,-83.69306,0.010577316,6233,500,500,0.013428571,1,8445.542908,0.01625,0.013148947
42.994617,-83.656832,0.010522892,6286,4300,4300,0.004368421,1,2201.711582,0.002486486,0.013147038
42.992591,-83.687727,0.008276825,6260,0,0,0.001333333,1,4031.363383,0.008145161,0.013139931
42.984352,-83.707852,0.012420048,6238,57000,57000,0.002,1,1209.06916,0.0016875,0.013136447
42.988225,-83.656608,0.010284613,6294,0,0,0.002166667,1,822.2876514,0.00126,0.013135785
43.063332,-83.74044,0.018738538,6253,625,625,0,0,1200.386117,0.009142857,0.013130501
42.993384,-83.731813,0.007309301,6160,0,0,0.002333333,1,341.5828064,0.001,0.013130045
42.983249,-83.659009,0.010359319,6330,0,0,0.001666667,1,438.508592,0.00504,0.013129973
43.071037,-83.711956,0.016520264,6672,0,0,0.001666667,1,1639.813922,0.006205882,0.013128873
43.071037,-83.711956,0.016520264,6574,0,0,0.001666667,1,1639.813922,0.006205882,0.013128873
43.007322,-83.642593,0.015306773,6526,20000,20000,0.001857143,1,1180.626958,0.141036697,0.013128802
43.06989,-83.732311,0.018207744,6386,0,0,0.002666667,1,290.8126673,0.001266667,0.013128116
42.983858,-83.655886,0.011606243,6678,0,0,0.0044,1,599.9578316,0.008304762,0.013125576
43.035,-83.641385,0.012196857,6551,15000,15000,0.001333333,1,1594.90171,0.007102857,0.013116961
43.070147,-83.716377,0.016600878,6414,13000,13000,0.019727273,1,1955.00692,0.004677419,0.013114732
42.989844,-83.661962,0.011784678,6303,1800,1800,0.004208333,1,2277.310645,0.006083333,0.013111026
43.051547,-83.72283,0.012871794,6262,5249,5249,0.009222222,1,2835.85548,0.002714286,0.013110232
43.045267,-83.723109,0.015293114,6261,0,0,0.001333333,1,2725.96911,0.022710526,0.01310795
42.964952,-83.710216,0.016325964,6418,110000,110000,0,0,3369.824048,0,0.013107619
43.066358,-83.728928,0.015494752,6327,6000,6000,0.00425,1,1185.154976,0.002727273,0.013107606
43.073917,-83.71923,0.016397321,6455,4000,4000,0.019727273,1,782.5712348,0.006367089,0.013106692
43.074319,-83.71066,0.016462928,6632,3000,3000,0.001363636,1,446.3969119,0.003827586,0.013105116
43.074319,-83.71066,0.016462928,6574,0,0,0.001363636,1,446.3969119,0.003827586,0.013105116
43.036564,-83.640055,0.009445225,6719,0,0,0.005448276,1,1137.454645,0.003,0.013105098
43.070177,-83.719071,0.017484158,6485,0,0,0.019727273,1,2001.626205,0.002542857,0.013102387
43.034292,-83.641023,0.012648593,6758,14000,14000,0.009076923,1,1506.260107,0.007056962,0.013099154
43.070757,-83.715859,0.016140241,6702,4200,4200,0.001583333,1,1733.775375,0.00373913,0.013099091
43.075906,-83.74322,0.027858059,6385,0,0,0,0,2593.945925,0,0.013094014
43.035437,-83.641581,0.012028872,6605,17500,17500,0.002,1,1642.28123,0.007190751,0.013089246
43.041333,-83.638455,0.008282966,6352,0,0,0.000933333,1,739.5245981,0.000916667,0.013088812
43.03243,-83.659495,0.011198417,6278,8000,8000,5.00E-04,1,6383.110055,0.005414634,0.013084668
43.07161,-83.720311,0.017031856,6472,12475,12475,0.002894737,1,1637.309673,0.005918367,0.013084219
43.034722,-83.641542,0.012472248,6610,0,0,0.001333333,1,1640.03191,0.007119048,0.013082005
43.034722,-83.641542,0.012472248,6573,0,0,0.001333333,1,1640.03191,0.007119048,0.013082005
43.005899,-83.669751,0.013052518,6313,4000,4000,0.001,1,6847.890081,0.003076923,0.013079571
43.066622,-83.72488,0.014579881,6306,0,0,0.000230769,1,2267.506141,0.008807692,0.013075044
43.058485,-83.690317,0.016047532,6377,0,0,0.020333333,1,6266.037255,0.076666667,0.013071042
43.069733,-83.720479,0.017643034,6351,0,0,0.000555556,1,2273.051112,0.002197368,0.013067536
43.037047,-83.658218,0.012499735,6625,2500,2500,0.002833333,1,5406.355481,0.009088889,0.01306464
43.071909,-83.717619,0.01691838,6625,0,0,0.019727273,1,1314.561753,0.004782051,0.01306321
43.068693,-83.722121,0.017225819,6352,54212,54212,0.004818182,1,2485.033458,0.00483908,0.013059768
43.071895,-83.691554,0.014918809,6552,1900,1900,0.004,1,1372.048552,0.003861111,0.013057746
43.071895,-83.691554,0.014918809,6670,0,0,0.004,1,1372.048552,0.003861111,0.013057746
43.051839,-83.717147,0.011817853,6260,39000,39000,0.000555556,1,4356.045713,0.004848485,0.013057737
43.071748,-83.712671,0.015896111,6644,0,0,0.008625,1,1379.220859,0.005986301,0.013052161
43.058819,-83.685915,0.013547963,6574,0,0,0,1,6171.714491,0.001166667,0.013051971
43.019339,-83.666088,0.012062048,6321,0,0,0.0046,1,8075.934918,0.004631868,0.013049065
43.067703,-83.731857,0.018199644,6377,0,0,0.0011875,1,406.1711476,0.001342857,0.0130474
