Latitude,Longitude,LeadLevel,Time,SalesPrice,LoanAmount,CensusBlockLeadMean,InServiceLine,DistToBoundary
43.036534,-83.638426,0.073251341,5928,9000,9000,0.005448276,1,717.4298732
43.039399,-83.645826,0,36,9000,9000,0.005428571,1,2650.199789
42.985355,-83.664222,0.008595348,6233,9000,9000,0.00537037,1,1230.415883
43.03135,-83.667647,0,514,9000,9000,0.005,1,8418.21069
43.031098,-83.720536,0,4658,9000,9000,0.005,1,3532.112047
42.983821,-83.668106,0.016003423,6387,9000,9000,0.005,1,678.7416603
43.03745,-83.732039,0.020699765,6379,9000,9000,0.004818182,1,302.1457573
43.00263,-83.68529,0,4622,9000,9000,0.004666667,1,7642.966493
42.984048,-83.657633,0,5340,9000,9000,0.004652174,1,722.0663724
43.001193,-83.716095,0,4825,9000,9000,0.0046,1,4744.476066
43.005032,-83.724584,0,4803,9000,9000,0.004545455,1,3536.350208
43.026049,-83.714594,0,2628,9000,9000,0.0045,1,4034.005396
42.984956,-83.655934,0,4517,9000,9000,0.0044,1,620.138399
43.021657,-83.708567,0,2179,9000,9000,0.004,1,5629.848474
43.062749,-83.720113,0,4248,9000,9000,0.004,1,3512.898393
43.020422,-83.728306,0,4885,9000,9000,0.004,1,754.4291651
43.021729,-83.727224,0,4990,9000,9000,0.004,1,741.3333638
43.022839,-83.718404,0,2045,9000,9000,0.003727273,1,2965.015767
42.985667,-83.680195,0,5132,9000,9000,0.003681818,1,1411.015591
43.033573,-83.645091,0.075245435,5904,9000,9000,0.003666667,1,2534.174372
42.99722,-83.691643,0,4767,9000,9000,0.0034,1,5779.908112
42.99722,-83.691643,0.010867836,6230,9000,9000,0.0034,1,5779.908112
43.02088,-83.724809,0,3488,9000,9000,0.003368421,1,1457.316541
42.983009,-83.669907,0,5118,9000,9000,0.002933333,1,391.7176608
43.002713,-83.715617,0,4891,9000,9000,0.002833333,1,5306.903402
42.988705,-83.703706,0,5552,9000,9000,0.00272973,1,2777.844972
42.988705,-83.703706,0,4468,9000,9000,0.00272973,1,2777.844972
43.035354,-83.726879,0,4122,9000,9000,0.0027,1,1825.68086
43.049149,-83.637823,0,4580,9000,9000,0.002620192,1,506.0126915
43.00003,-83.737961,0.008370622,6222,9000,9000,0.002592593,1,40.81343625
43.02978,-83.705045,0,3789,9000,9000,0.002571429,1,6853.55085
42.999141,-83.725192,0.01830655,6749,9000,9000,0.002538462,1,2515.078207
43.004859,-83.713337,0,1514,9000,9000,0.0025,1,6163.336153
43.050116,-83.690262,0,412,9000,9000,0.0024,1,9315.526748
43.002331,-83.715045,0,5372,9000,9000,0.0024,1,5184.346076
43.069749,-83.690928,0,5778,9000,9000,0.002375,1,2158.084995
43.032012,-83.705231,0,604,9000,9000,0.002333333,1,7104.010061
43.009698,-83.730943,0,5774,9000,9000,0.002266667,1,1975.729957
43.001743,-83.6824,0,562,9000,9000,0.002153846,1,7279.733442
43.060427,-83.706649,0.008741652,6090,9000,9000,0.002090909,1,5511.068763
43.044852,-83.688433,0,3586,9000,9000,0.002,1,10317.59635
43.022274,-83.711557,0,4451,9000,9000,0.002,1,4807.2233
43.045102,-83.644799,0,5455,9000,9000,0.002,1,2093.485941
43.032096,-83.734174,0,5349,9000,9000,0.002,1,1101.748445
42.99141,-83.686095,0,3150,9000,9000,0.0018125,1,3574.901207
43.016416,-83.70873,0,1172,9000,9000,0.001714286,1,6049.385653
43.059679,-83.697143,0,227,9000,9000,0.001714286,1,5785.489237
43.045051,-83.671864,0,5809,9000,9000,0.001666667,1,6034.961334
42.982842,-83.66012,0,5546,9000,9000,0.001666667,1,296.3287801
43.06794,-83.722931,0,5845,9000,9000,0.001473684,1,2697.635336
42.987117,-83.662908,0,5439,9000,9000,0.00145,1,1870.608394
42.987106,-83.663852,0,4927,9000,9000,0.00145,1,1867.997484
42.9898,-83.659307,0,5551,9000,9000,0.00125,1,1571.803894
43.073188,-83.712823,0,2935,9000,9000,0.00125,1,854.1142309
42.997083,-83.737,0.021095289,6607,9000,9000,0.00125,1,260.0862552
43.056638,-83.705455,0,1590,9000,9000,0.0012,1,6858.949834
43.010066,-83.694368,0,2817,9000,9000,0.001142857,1,10065.18229
42.981324,-83.699217,0.011096639,6252,9000,9000,0.00102381,1,69.38900045
43.043974,-83.672587,0,1179,9000,9000,0.001,1,6359.973692
43.029326,-83.657613,0,4453,9000,9000,0.001,1,5910.017513
42.978462,-83.696988,0,4963,9000,9000,0.001,0,982.8464761
43.073196,-83.716381,0,3587,9000,9000,0.000954545,1,843.8240219
43.045376,-83.641627,0.011761659,6483,9000,9000,9.00E-04,1,1543.737182
43.052502,-83.652555,0,1276,9000,9000,0.000777778,1,501.15277
43.035603,-83.667203,0,3391,9000,9000,0.00075,1,7085.983189
42.999891,-83.722126,0,5376,9000,9000,0.000714286,1,3354.169987
42.996078,-83.689291,0.065533553,5930,9000,9000,0.000666667,1,5325.526155
43.039211,-83.662645,0,204,9000,9000,0.000666667,1,5300.083647
42.981601,-83.689838,0,5355,9000,9000,0.000666667,1,68.50081258
43.033119,-83.725654,0,4272,9000,9000,6.00E-04,1,2522.306825
43.072994,-83.67869,0,1549,9000,9000,6.00E-04,1,987.6657616
42.996814,-83.73465,0.022243083,6622,9000,9000,0.000545455,1,557.0512409
43.061131,-83.653328,0.011841478,6432,9000,9000,0.00052,1,610.9995289
43.051592,-83.702241,0,2687,9000,9000,5.00E-04,1,8338.530549
43.059673,-83.715279,0,2740,9000,9000,5.00E-04,1,4729.846787
43.001612,-83.729053,0,266,9000,9000,5.00E-04,1,2204.937472
43.051588,-83.653986,0,5792,9000,9000,5.00E-04,1,880.7844985
43.077472,-83.700612,0,778,9000,9000,5.00E-04,0,720.3281098
43.068375,-83.665983,0,5183,9000,9000,0.0004875,1,2797.414418
43.07268,-83.663971,0,2269,9000,9000,0.0004875,1,1234.889743
43.005746,-83.734949,0,5138,9000,9000,4.00E-04,1,1227.467121
43.009789,-83.737761,0,4873,9000,9000,0.000375,1,182.8850997
43.047825,-83.71428,0,526,9000,9000,0.000333333,1,5103.118309
42.982685,-83.642526,0,4203,9000,9000,0.000333333,0,2480.730782
42.968732,-83.709337,0,5172,9000,9000,0.000333333,0,2145.026843
43.06029,-83.655183,0,4355,9000,9000,0.000285714,1,1114.297195
43.002514,-83.757779,0,786,9000,9000,0.00025,0,4343.972262
43.075155,-83.665396,0,4059,9000,9000,0.000125,1,328.4604925
43.069659,-83.818794,0,4213,9000,9000,0,0,21844.21767
42.951403,-83.650191,0,5191,9000,9000,0,0,11197.05533
43.006654,-83.782236,0,5253,9000,9000,0,0,10987.60198
43.001983,-83.596248,0.011462856,6279,9000,9000,0,0,10382.49746
43.027848,-83.657712,0,4140,9000,9000,0,1,5946.700049
43.060035,-83.602649,0,1289,9000,9000,0,0,5114.014122
43.04153,-83.653911,0,3902,9000,9000,0,1,3492.246651
43.04153,-83.653911,0,3892,9000,9000,0,1,3492.246651
43.002011,-83.7253,0,1793,9000,9000,0,1,3197.696303
42.975334,-83.676359,0,3937,9000,9000,0,0,2373.100362
43.07789,-83.741134,0,5540,9000,9000,0,0,2278.244867
42.975765,-83.667607,0,4424,9000,9000,0,0,2259.165685
43.010661,-83.745687,0,4987,9000,9000,0,0,1667.612745
43.063371,-83.742272,0.009452051,6062,9000,9000,0,0,1532.947866
43.046947,-83.738334,0,3438,9000,9000,0,0,1330.025582
43.052454,-83.633501,0,3775,9000,9000,0,0,850.5887559
42.979577,-83.680658,0,4831,9000,9000,0,0,805.7688764
43.023018,-83.734079,0.023923026,6516,9000,9000,0,0,755.1073331
43.023777,-83.734036,0,3487,9000,9000,0,0,493.0016302
43.021545,-83.731486,0.010834817,6065,9000,9000,0,0,181.535158
42.9955,-83.734066,0,4076,9000,9000,0,1,85.85400931
43.046142,-83.650145,0,5769,8969,8969,0.002090909,1,1705.187983
42.987501,-83.686275,0,5797,8969,8969,0.00205,1,2155.954587
43.075713,-83.665193,0,5344,8969,8969,0.000125,1,125.7494594
43.025938,-83.733799,0,5344,8969,8969,0,1,264.3181967
42.99068,-83.686892,0.072451339,5915,8963,8963,0.000923077,1,3322.482937
42.997573,-83.778583,0,910,8950,8950,0.000333333,0,9337.014268
43.064307,-83.743741,0,3949,8950,8950,0,0,2052.972899
43.015157,-83.715275,0,5106,8933,8933,0.004142857,1,4721.764669
43.01261,-83.675915,0,1868,8928,8928,0.01225,1,9023.022018
43.060694,-83.651258,0,5201,8925,8925,0.00052,1,62.01389457
42.994096,-83.728136,0.020166618,6520,8911,8911,0.024235955,1,1298.276119
43.018685,-83.680048,0,3062,8900,8900,0.281318182,1,10959.4989
43.019959,-83.726966,0,4711,8900,8900,0.025681818,1,1146.801392
43.028555,-83.71521,0,3391,8900,8900,0.0192,1,4153.837903
42.994823,-83.695596,0,3779,8900,8900,0.012888889,1,4973.265905
43.030044,-83.721674,0,5711,8900,8900,0.008954545,1,3043.294715
43.016391,-83.719932,0,5071,8900,8900,0.003333333,1,3432.648379
43.008736,-83.673927,0,294,8900,8900,0.0025,1,8114.768549
43.005265,-83.721554,0,5063,8900,8900,0.001833333,1,4339.771298
43.035709,-83.747358,0,717,8900,8900,0.000538462,0,1416.227283
43.048307,-83.653246,0,3593,8900,8900,5.00E-04,1,1140.592317
42.964673,-83.678991,0,4657,8900,8900,0,0,5282.926084
43.052032,-83.632642,0,4362,8900,8900,0,0,971.4819456
42.988452,-83.65173,0,3971,8900,8900,0,0,260.5421055
43.06195,-83.717782,0,5131,8896,8896,0.00275,1,4077.701617
42.989719,-83.685451,0,5131,8896,8896,0.001636364,1,2949.193737
42.983289,-83.642857,0,1275,8895,8895,0.000333333,0,2252.257177
43.010082,-83.726247,0,5412,8889,8889,0.005,1,3154.623713
42.983198,-83.664188,0.012918948,6306,8888,8888,0.0036,1,444.2738017
43.020177,-83.799154,0.018241608,6436,8870,8870,0,0,15337.7814
43.020177,-83.799154,0.018241608,6436,8870,8870,0,0,15337.7814
42.995566,-83.726206,0,5491,8867,8867,0.001571429,1,1804.248634
43.041043,-83.661712,0,2131,8857,8857,0.5028,1,4621.377345
43.048632,-83.692722,0,316,8850,8850,0.007,1,9839.805676
43.018079,-83.681046,0,5445,8850,8850,0.0045,1,11089.48081
43.039006,-83.656341,0,1046,8837,8837,0.024111111,1,4561.445277
42.951457,-83.693263,0,4490,8834,8834,0.000727273,0,9137.649693
42.9914,-83.696962,0,5403,8826,8826,0.018,1,3731.634377
42.996046,-83.732274,0,5167,8810,8810,0.030354167,1,347.1767173
43.029049,-83.720632,0,3500,8800,8800,0.004666667,1,2999.98389
43.030814,-83.724632,0,4944,8800,8800,0.003,1,2820.401816
42.988828,-83.694913,0,5093,8800,8800,0.001428571,1,2785.840799
42.990446,-83.647063,0,5508,8800,8800,0.00075,1,359.736981
43.005055,-83.732026,0,5050,8800,8800,4.00E-04,1,1707.798991
42.96804,-83.676677,0,3202,8800,8800,0,0,4784.906317
43.062625,-83.736136,0,3947,8800,8800,0,0,743.1133006
42.981937,-83.6884,0,4969,8787,8787,0.000666667,1,167.0313897
42.792776,-83.701497,0.011940882,6064,8779,8779,0,0,56638.44923
43.043702,-83.649236,0.009854929,6103,8752,8752,0.008444444,1,2596.006135
42.985112,-83.667413,0.008771886,6243,8751,8751,0.008928571,1,1146.607764
43.044365,-83.65137,0,3237,8750,8750,0.047571429,1,2358.701595
43.012873,-83.716734,0.023389025,6306,8750,8750,0.042722222,1,4860.222342
43.03208,-83.722475,0,4704,8750,8750,0.007384615,1,3434.842267
43.061188,-83.718222,0,2828,8750,8750,0.001,1,3936.496194
43.010489,-83.725015,0.018539651,6388,8745,8745,0.010625,1,3286.856349
43.029271,-83.764659,0.021035232,6436,8735,8735,0,0,5895.10921
43.029271,-83.764659,0.021035232,6436,8735,8735,0,0,5895.10921
43.053441,-83.716637,0,4831,8723,8723,0.000727273,1,4499.997559
43.064182,-83.728261,0,3677,8701,8701,0.003222222,1,1357.498641
43.013269,-83.729864,0,5880,8700,8700,0.00815,1,1646.740616
43.001193,-83.716095,0,4809,8700,8700,0.0046,1,4744.476066
43.063444,-83.723309,0.006657538,6079,8700,8700,0.003789474,1,2678.760388
43.063444,-83.723309,0.016477948,6387,8700,8700,0.003789474,1,2678.760388
43.027517,-83.659961,0,5424,8700,8700,0.001625,1,6550.216137
43.006222,-83.727163,0.015214918,6243,8690,8690,0.007428571,1,3048.532219
42.98778,-83.674203,0.037008097,6064,8690,8690,0.005,1,2151.341566
43.022756,-83.723434,0.011024569,6184,8690,8690,0.003,1,1648.719153
43.003691,-83.712009,0.013446193,6015,8690,8690,0.001266667,1,5821.853175
43.060716,-83.699345,0,4966,8687,8687,0.00075,1,5392.954501
43.002031,-83.713517,0,5166,8675,8675,0.0009375,1,5141.876811
43.036047,-83.669071,0,3584,8670,8670,0.0075,1,7286.816237
42.98705,-83.6861,0,5103,8670,8670,0.002551724,1,1989.021016
43.077471,-83.700762,0,49,8668,8668,5.00E-04,0,720.9673313
42.941847,-83.652826,0,5004,8665,8665,0,0,14632.35874
43.020115,-83.724778,0.010222064,5907,8650,8650,0.007785714,1,1606.186343
43.029429,-83.7346,0.034469033,6462,8625,8625,0.195868421,1,1373.443605
43.009948,-83.72445,0,5526,8625,8625,0.010625,1,3530.871078
43.037586,-83.636685,0,5538,8625,8625,0.004,1,214.7718053
43.0933,-83.709367,0.016585376,6659,8625,8625,0.001,0,5536.686967
42.999322,-83.728581,0,5428,8624,8624,0.000833333,1,1893.318865
42.987319,-83.695348,0,4185,8606,8606,0.002833333,1,2237.778745
42.985478,-83.667928,0,4565,8601,8601,0.008928571,1,1281.647612
43.03246,-83.672011,0.009880087,6126,8600,8600,0.0035,1,8787.496334
43.029254,-83.723835,0,5455,8600,8600,0.003285714,1,2450.50662
43.028771,-83.73982,0,5097,8600,8600,0.001166667,1,380.6808232
42.985265,-83.688767,0.015500773,6391,8600,8600,0.001076923,1,1383.642561
43.056951,-83.604559,0,4502,8600,8600,0,0,4346.971843
43.181069,-83.738879,0,5721,8575,8575,0.002,0,37298.75719
43.033046,-83.722861,0,4353,8551,8551,0.016466667,1,3162.674087
43.01029,-83.725329,0,4955,8550,8550,0.010625,1,3273.548291
42.99798,-83.723425,0,5398,8550,8550,0.002866667,1,2734.749447
43.033777,-83.747572,0,1073,8550,8550,0.002,0,1316.143415
43.088251,-83.725617,0,3849,8550,8550,0,0,3287.115419
43.03994,-83.66265,0,5439,8543,8543,0.003368421,1,5091.374074
43.031769,-83.730151,0.025520157,6636,8542,8542,0.003823529,1,2171.968929
42.98929,-83.753792,0,5389,8539,8539,0,0,4800.175774
42.98929,-83.753792,0,5356,8539,8539,0,0,4800.175774
43.016384,-83.662913,0.017074795,6449,8527,8527,0.023583333,1,6720.586065
42.997655,-83.727868,0,4185,8527,8527,0.007578947,1,1618.836125
43.032335,-83.704027,0.017154032,6440,8516,8516,0.0025,1,7445.76637
43.07015,-83.731711,0,4087,8510,8510,0.000333333,1,451.8323918
42.986268,-83.702056,0,5599,8503,8503,0.008727273,1,1882.876912
43.064178,-83.719134,0,1973,8503,8503,0.000363636,1,3796.344855
43.015805,-83.719835,0,4110,8501,8501,0.00425,1,3570.89083
43.000896,-83.736312,0,5453,8500,8500,0.420384615,1,492.7041277
43.032826,-83.732562,0,4614,8500,8500,0.064321429,1,1537.97518
43.05226,-83.716155,0,2789,8500,8500,0.0565,1,4623.169334
43.029394,-83.709135,0,1760,8500,8500,0.0505,1,5774.449202
42.98921,-83.703106,0,5820,8500,8500,0.037926829,1,2959.345604
43.043412,-83.724096,0,4669,8500,8500,0.03775,1,2448.049518
43.002702,-83.712505,0.015391592,6716,8500,8500,0.0302,1,5439.992433
43.002442,-83.712357,0,5335,8500,8500,0.0302,1,5357.801218
43.0194,-83.718534,0,2863,8500,8500,0.03,1,3211.165604
43.028136,-83.735563,0,4787,8500,8500,0.027103448,1,841.0363712
43.069553,-83.719164,0,4741,8500,8500,0.019727273,1,2228.521105
43.004735,-83.692251,0,1073,8500,8500,0.0185,1,8523.41479
43.074456,-83.691592,0.01500964,6756,8500,8500,0.018333333,1,438.7286763
43.028129,-83.674342,0,2642,8500,8500,0.016135135,1,10390.42401
43.028786,-83.674333,0,1081,8500,8500,0.016135135,1,10217.15135
43.018683,-83.721181,0,3515,8500,8500,0.014954545,1,2697.213343
43.02032,-83.722785,0,5711,8500,8500,0.014954545,1,2033.75585
43.001097,-83.680354,0,1429,8500,8500,0.01475,1,7034.207073
42.988328,-83.669634,0,4651,8500,8500,0.014363636,1,2328.520742
43.088715,-83.774451,0,3884,8500,8500,0.0128,0,12009.28381
42.991342,-83.691312,0,3744,8500,8500,0.011538462,1,3637.332494
43.008153,-83.700266,0,167,8500,8500,0.011,1,8588.535066
43.031999,-83.672438,0,4805,8500,8500,0.010285714,1,8989.45755
42.986068,-83.666728,0,4759,8500,8500,0.009730769,1,1493.987593
42.986068,-83.666728,0,4728,8500,8500,0.009730769,1,1493.987593
43.044972,-83.708651,0,468,8500,8500,0.009,1,6587.559981
42.996946,-83.729366,0,3725,8500,8500,0.008545455,1,1142.034796
42.998687,-83.6759,0,2327,8500,8500,0.00816,1,6134.02718
42.993497,-83.678898,0,1959,8500,8500,0.007833333,1,4257.700884
42.993045,-83.677484,0.013969296,6558,8500,8500,0.007833333,1,4086.009017
43.001277,-83.734012,0.020777747,6320,8500,8500,0.0078,1,935.9883367
42.999849,-83.720803,0,5747,8500,8500,0.0076,1,3656.56887
43.008219,-83.731883,0.033933453,6678,8500,8500,0.007166667,1,1838.54612
43.033887,-83.648454,0,4878,8500,8500,0.0068,1,3439.490353
43.04417,-83.64182,0.005277335,6225,8500,8500,0.005521739,1,1566.052726
43.043281,-83.661712,0,5764,8500,8500,0.005363636,1,4026.233855
43.008109,-83.645714,0,3328,8500,8500,0.005230769,1,1541.380558
42.984023,-83.659385,0,5460,8500,8500,0.004652174,1,722.5975656
42.989398,-83.662925,0,2694,8500,8500,0.004208333,1,2520.796813
43.000633,-83.730587,0.02163181,6748,8500,8500,0.003625,1,1877.262844
43.050525,-83.652057,0,5146,8500,8500,0.003454545,1,378.2755965
43.074764,-83.714999,0,4140,8500,8500,0.003416667,1,275.2525065
42.997217,-83.692097,0,4144,8500,8500,0.0034,1,5788.646584
42.990433,-83.685383,0,5663,8500,8500,0.0034,1,3207.794162
42.986235,-83.697333,0,2229,8500,8500,0.0034,1,1851.065179
42.999544,-83.73743,0,4262,8500,8500,0.003371429,1,176.5603351
43.020717,-83.723716,0.018366275,6462,8500,8500,0.003368421,1,1747.335943
43.028214,-83.716115,0,217,8500,8500,0.00325,1,3882.250723
43.04031,-83.666317,0,3348,8500,8500,0.0029,1,5665.163221
43.037092,-83.727573,0,4164,8500,8500,0.0027,1,1498.440461
42.986729,-83.687436,0.008784178,6233,8500,8500,0.002551724,1,1894.254231
43.000083,-83.72559,0,5789,8500,8500,0.002538462,1,2644.500614
43.000083,-83.72559,0,4319,8500,8500,0.002538462,1,2644.500614
42.999667,-83.725574,0,5356,8500,8500,0.002538462,1,2548.823542
43.032889,-83.703623,0,4718,8500,8500,0.0025,1,7628.684726
43.043666,-83.651889,0,3304,8500,8500,0.0025,1,2625.952643
42.988174,-83.689479,0.06672206,5908,8500,8500,0.0025,1,2453.525474
42.988174,-83.689479,0,4248,8500,8500,0.0025,1,2453.525474
42.988531,-83.698916,0,4453,8500,8500,0.002178571,1,2694.348507
43.003966,-83.731065,0.026443021,6757,8500,8500,0.002142857,1,1766.640058
43.015196,-83.637409,0,3802,8500,8500,0.002074074,1,686.3294334
43.015196,-83.637409,0,3747,8500,8500,0.002074074,1,686.3294334
42.987492,-83.686655,0.012320589,6372,8500,8500,0.00205,1,2158.937238
43.024397,-83.734638,0,2716,8500,8500,0.002,0,340.4087583
43.043385,-83.696595,0,2695,8500,8500,0.001823529,1,9797.569342
42.995634,-83.675916,0,5011,8500,8500,0.0018,1,5021.64796
42.995219,-83.676051,0,2068,8500,8500,0.0018,1,4871.09602
43.045055,-83.671574,0,4797,8500,8500,0.001666667,1,5961.847344
43.026074,-83.727324,0,4705,8500,8500,0.001666667,1,964.0042314
43.071911,-83.715463,0,4775,8500,8500,0.001583333,1,1314.034895
43.068425,-83.705797,0,521,8500,8500,0.0015,1,2594.12973
43.028062,-83.732732,0,5042,8500,8500,0.0015,1,1089.19341
43.027784,-83.719186,0,4824,8500,8500,0.001411765,1,3073.604764
43.069971,-83.729755,0,4133,8500,8500,0.0014,1,973.9660227
42.997069,-83.737617,0.032926525,6282,8500,8500,0.00125,1,94.95446058
43.056244,-83.707703,0,2621,8500,8500,0.0012,1,6900.842136
43.056638,-83.705455,0,140,8500,8500,0.0012,1,6858.949834
43.046597,-83.671183,0,1528,8500,8500,0.0012,1,5687.054494
43.03043,-83.639408,0,4727,8500,8500,0.001125,1,1035.839737
43.03043,-83.639408,0.007099409,6303,8500,8500,0.001125,1,1035.839737
43.00532,-83.712737,0.010364823,6126,8500,8500,0.001,1,6358.13242
42.967705,-83.667878,0,4175,8500,8500,0.001,0,5194.742997
43.000474,-83.721728,0,5070,8500,8500,0.001,1,3555.979657
43.062198,-83.724024,0,4932,8500,8500,0.001,1,2449.515153
42.986681,-83.689609,0,3718,8500,8500,0.001,1,1912.585644
43.041839,-83.640211,0.004965782,6126,8500,8500,0.001,1,1147.976574
42.987581,-83.664405,0,5084,8500,8500,0.000961538,1,2041.925609
43.042399,-83.646302,0,4494,8500,8500,9.00E-04,1,2753.407494
43.056818,-83.730844,0.016256555,6722,8500,8500,9.00E-04,1,719.6053488
43.045092,-83.651527,0,5397,8500,8500,8.00E-04,1,2098.618651
43.005744,-83.732621,0,4925,8500,8500,0.000777778,1,1739.825128
42.989461,-83.647519,0,5355,8500,8500,0.00075,1,15.56292603
43.031589,-83.644595,0,5013,8500,8500,0.000666667,1,2410.414002
43.061098,-83.65649,0,3580,8500,8500,0.00052,1,1456.027614
43.060665,-83.715499,0,465,8500,8500,5.00E-04,1,4658.645128
42.987066,-83.669025,0,5279,8500,8500,5.00E-04,1,1865.676634
42.976171,-83.691906,0,3482,8500,8500,0.000428571,0,123.5227847
43.023103,-83.739697,0.027548487,6734,8500,8500,0.000285714,0,1268.58317
43.069419,-83.593464,0,41,8500,8500,0,0,8314.950346
42.963068,-83.673302,0,3949,8500,8500,0,0,6695.749939
43.020995,-83.710064,0,3542,8500,8500,0,1,5277.400727
42.966617,-83.676598,0,3710,8500,8500,0,0,5152.013984
43.044128,-83.751156,0,1662,8500,8500,0,0,4065.788071
42.969098,-83.696679,0,4662,8500,8500,0,0,2989.733029
43.077651,-83.742315,0,5586,8500,8500,0,0,2526.443511
42.975657,-83.674253,0,4090,8500,8500,0,0,2265.802146
43.064986,-83.739144,0,3699,8500,8500,0,0,1548.371485
43.03572,-83.734368,0.023559559,6658,8500,8500,0,1,641.2399042
42.988452,-83.65173,0.013690898,6461,8500,8500,0,0,260.5421055
43.030701,-83.639252,0,5571,8490,8490,0.001125,1,992.2860637
42.989249,-83.687541,0,5194,8475,8475,0.008666667,1,2812.639365
43.013192,-83.718149,0,5491,8462,8462,0.010363636,1,4464.490937
43.048761,-83.653412,0,4693,8435,8435,0.000153846,1,1042.989919
43.011369,-83.756572,0.015699778,6237,8415,8415,0,0,4554.881068
43.027363,-83.722962,0.018470892,6561,8400,8400,0.0075,1,2131.649721
42.983176,-83.667118,0,3591,8400,8400,0.005,1,440.6164578
43.026257,-83.725356,0.01107266,5907,8400,8400,0.0048,1,1378.038381
43.049088,-83.72731,0,5820,8400,8400,0.004181818,1,1626.704559
43.0371,-83.703707,0,548,8400,8400,0.002,1,7877.109886
43.001993,-83.72418,0,5818,8400,8400,0.001125,1,3400.950318
43.00629,-83.7363,0.022565264,6462,8400,8400,0.001055556,1,825.2274718
43.023283,-83.737713,0.031247879,5938,8400,8400,0,0,1015.881772
43.066622,-83.72488,0.017615223,6337,8390,8390,0.000230769,1,2267.506141
42.990972,-83.69523,0,5544,8383,8383,0.001,1,3568.435859
43.058923,-83.702313,0,5412,8375,8375,0.0055,1,6026.342621
43.024504,-83.726419,0,4654,8372,8372,0.006571429,1,825.0110535
43.029761,-83.806287,0.010357559,6112,8355,8355,0,0,17013.91766
43.003981,-83.713362,0,5307,8350,8350,0.306,1,5847.327507
43.054345,-83.64521,0,3255,8350,8350,0.001,0,474.0668526
42.951386,-83.694807,0,5750,8337,8337,0.000727273,0,9189.355036
42.951386,-83.694807,0,5606,8337,8337,0.000727273,0,9189.355036
43.031226,-83.670008,0,4010,8330,8330,0,1,8810.602688
43.060415,-83.71017,0,4756,8317,8317,0.002571429,1,5514.564057
43.035634,-83.645811,0.006920567,6253,8316,8316,0.00425,1,2712.863425
43.048166,-83.726819,0,3233,8300,8300,1.0605,1,1753.48488
42.988667,-83.669368,0,5713,8300,8300,0.014363636,1,2450.738211
43.000633,-83.730587,0,5540,8300,8300,0.003625,1,1877.262844
43.045909,-83.666546,0,4642,8300,8300,0.003142857,1,4598.008777
43.006219,-83.72911,0,5748,8300,8300,0.003,1,2593.369965
43.030966,-83.643877,0,3374,8300,8300,0.002333333,1,2225.691994
43.030701,-83.639252,0,3808,8300,8300,0.001125,1,992.2860637
43.009997,-83.696042,0,1233,8300,8300,0.000888889,1,9777.445375
43.044688,-83.648823,0.017036173,6311,8295,8295,0.023481481,1,2237.387245
42.999081,-83.722124,0.005112032,6113,8295,8295,0.004363636,1,3215.126715
43.017851,-83.656651,0,4074,8289,8289,0.006869565,1,5794.151001
42.984196,-83.697841,0,4966,8282,8282,0.00245,1,1110.181256
43.030329,-83.642443,0,5172,8282,8282,2.00E-04,1,1847.846463
43.041697,-83.722326,0,4966,8276,8276,0.002857143,1,2908.016983
43.055289,-83.728456,0,5466,8275,8275,0.003541667,1,1350.36503
43.025573,-83.727265,0,5797,8251,8251,0.020363636,1,832.0419055
42.987773,-83.698799,0,5572,8251,8251,0.008727273,1,2417.64442
43.009214,-83.658017,0.013028107,6643,8251,8251,0.001444444,1,4134.713074
43.043615,-83.710074,0.014246351,6233,8250,8250,0.241416667,1,6196.999881
42.98921,-83.703106,0,5432,8250,8250,0.037926829,1,2959.345604
43.002823,-83.712577,0,5645,8250,8250,0.0302,1,5478.283444
42.990233,-83.698581,0,5819,8250,8250,0.0145,1,3313.152976
42.998249,-83.689201,0.011450007,6106,8250,8250,0.0105,1,6113.750768
43.015577,-83.720037,0,5256,8250,8250,0.00425,1,3570.943716
43.005674,-83.640153,0.010913743,6755,8250,8250,0.003611111,1,546.581497
43.035666,-83.719052,0,2058,8250,8250,0.002571429,1,3821.298171
43.009032,-83.730087,0,5182,8250,8250,0.002266667,1,2248.553399
43.093787,-83.71884,0,4172,8250,8250,0,0,5263.832524
43.031925,-83.690094,0,5201,8218,8218,0.00015625,1,10906.97301
43.001137,-83.728005,0,3849,8216,8216,0.002142857,1,2506.038106
43.024504,-83.663652,0,5445,8200,8200,0.014625,1,7576.658532
43.00663,-83.727111,0,1149,8200,8200,0.007428571,1,3130.362642
42.989942,-83.701938,0,4747,8200,8200,0.004590909,1,3221.181926
43.067688,-83.654715,0,4103,8200,8200,0.001111111,1,921.2280186
43.007038,-83.73025,0,4641,8200,8200,0.000933333,1,2353.770554
42.994029,-83.657431,0,3984,8200,8200,0.000214286,1,2083.346402
42.980697,-83.661619,0.006068062,6132,8195,8195,0,0,470.9846595
42.999141,-83.725192,0,5491,8191,8191,0.002538462,1,2515.078207
42.993786,-83.691275,0,5403,8188,8188,0.0146,1,4524.592508
43.020587,-83.730303,0,5412,8182,8182,0.002,1,274.0360855
42.995011,-83.730032,0,4195,8181,8181,0.0025,1,777.0349602
43.045899,-83.648268,0,5193,8151,8151,0.002090909,1,1797.015557
